,latitude,longitude,category
2049,47.068056,-124.175,[Mammals]
2050,47.068056,-124.175,[Mammals]
2051,47.068056,-124.175,[Mammals]
2052,47.068056,-124.175,[Mammals]
2053,47.068056,-124.175,[Mammals]
2054,47.068056,-124.175,[Mammals]
2055,47.068056,-124.175,[Mammals]
2056,47.068056,-124.175,[Mammals]
2057,47.068056,-124.175,[Mammals]
2058,47.068056,-124.175,[Mammals]
2059,47.068056,-124.175,[Mammals]
2060,47.068056,-124.175,[Mammals]
2061,47.068056,-124.175,[Mammals]
2062,47.068056,-124.175,[Mammals]
2063,47.068056,-124.175,[Mammals]
2064,47.068056,-124.175,[Mammals]
2065,47.215,-124.207222,[Mammals]
2066,47.215,-124.207222,[Mammals]
2067,47.215,-124.207222,[Mammals]
2068,47.215,-124.207222,[Mammals]
2069,47.215,-124.207222,[Mammals]
2070,47.215,-124.207222,[Mammals]
2071,47.215,-124.207222,[Mammals]
2072,47.215,-124.207222,[Mammals]
2073,47.215,-124.207222,[Mammals]
2074,47.215,-124.207222,[Mammals]
2075,47.215,-124.207222,[Mammals]
2076,47.215,-124.207222,[Mammals]
2077,47.215,-124.207222,[Mammals]
2078,47.215,-124.207222,[Mammals]
2079,47.215,-124.207222,[Mammals]
2080,47.215,-124.207222,[Mammals]
2081,47.215,-124.207222,[Mammals]
2082,47.215,-124.207222,[Mammals]
2083,47.215,-124.207222,[Mammals]
2084,47.215,-124.207222,[Mammals]
2085,47.215,-124.207222,[Mammals]
2086,47.215,-124.207222,[Mammals]
2087,47.215,-124.207222,[Mammals]
2088,47.215,-124.207222,[Mammals]
2089,47.215,-124.207222,[Mammals]
2090,47.215,-124.207222,[Mammals]
2091,47.215,-124.207222,[Mammals]
2092,47.215,-124.207222,[Mammals]
2093,47.215,-124.207222,[Mammals]
2094,47.215,-124.207222,[Mammals]
2095,47.215,-124.207222,[Mammals]
2096,47.215,-124.207222,[Mammals]
2097,47.215,-124.207222,[Mammals]
2098,47.215,-124.207222,[Mammals]
2099,47.215,-124.207222,[Mammals]
2100,47.215,-124.207222,[Mammals]
2101,47.215,-124.207222,[Mammals]
2102,47.215,-124.207222,[Mammals]
2103,47.215,-124.207222,[Mammals]
2104,47.215,-124.207222,[Mammals]
2105,47.215,-124.207222,[Mammals]
2106,47.215,-124.207222,[Mammals]
2107,47.215,-124.207222,[Mammals]
2108,47.215,-124.207222,[Mammals]
2109,47.215,-124.207222,[Mammals]
2110,47.215,-124.207222,[Mammals]
2111,47.215,-124.207222,[Mammals]
2112,47.215,-124.207222,[Mammals]
2113,46.629167,-124.065278,[Mammals]
2114,46.629167,-124.065278,[Mammals]
2115,46.629167,-124.065278,[Mammals]
2116,46.629167,-124.065278,[Mammals]
2117,46.629167,-124.065278,[Mammals]
2118,46.629167,-124.065278,[Mammals]
2119,46.629167,-124.065278,[Mammals]
2120,46.629167,-124.065278,[Mammals]
2121,46.629167,-124.065278,[Mammals]
2122,46.629167,-124.065278,[Mammals]
2123,46.629167,-124.065278,[Mammals]
2124,46.629167,-124.065278,[Mammals]
2125,46.629167,-124.065278,[Mammals]
2126,46.629167,-124.065278,[Mammals]
2127,46.629167,-124.065278,[Mammals]
2128,46.629167,-124.065278,[Mammals]
2129,46.629167,-124.065278,[Mammals]
2130,46.629167,-124.065278,[Mammals]
2131,46.629167,-124.065278,[Mammals]
2132,46.629167,-124.065278,[Mammals]
2133,46.629167,-124.065278,[Mammals]
2134,46.629167,-124.065278,[Mammals]
2135,46.629167,-124.065278,[Mammals]
2136,46.629167,-124.065278,[Mammals]
2137,46.629167,-124.065278,[Mammals]
2138,46.629167,-124.065278,[Mammals]
2139,46.629167,-124.065278,[Mammals]
2140,46.629167,-124.065278,[Mammals]
2141,46.629167,-124.065278,[Mammals]
2142,46.629167,-124.065278,[Mammals]
2143,46.629167,-124.065278,[Mammals]
2144,46.629167,-124.065278,[Mammals]
2145,46.629167,-124.065278,[Mammals]
2146,46.629167,-124.065278,[Mammals]
2147,46.629167,-124.065278,[Mammals]
2148,46.629167,-124.065278,[Mammals]
2149,46.629167,-124.065278,[Mammals]
2150,46.629167,-124.065278,[Mammals]
2151,46.629167,-124.065278,[Mammals]
2152,46.629167,-124.065278,[Mammals]
2153,46.629167,-124.065278,[Mammals]
2154,46.629167,-124.065278,[Mammals]
2155,46.629167,-124.065278,[Mammals]
2156,46.629167,-124.065278,[Mammals]
2157,46.629167,-124.065278,[Mammals]
2158,46.629167,-124.065278,[Mammals]
2159,46.629167,-124.065278,[Mammals]
2160,46.629167,-124.065278,[Mammals]
2161,47.180556,-124.197778,[Mammals]
2162,47.180556,-124.197778,[Mammals]
2163,47.180556,-124.197778,[Mammals]
2164,47.180556,-124.197778,[Mammals]
2165,47.180556,-124.197778,[Mammals]
2166,47.180556,-124.197778,[Mammals]
2167,47.180556,-124.197778,[Mammals]
2168,47.180556,-124.197778,[Mammals]
2169,47.180556,-124.197778,[Mammals]
2170,47.180556,-124.197778,[Mammals]
2171,47.180556,-124.197778,[Mammals]
2172,47.180556,-124.197778,[Mammals]
2173,47.180556,-124.197778,[Mammals]
2174,47.180556,-124.197778,[Mammals]
2175,47.180556,-124.197778,[Mammals]
2176,47.180556,-124.197778,[Mammals]
2177,47.180556,-124.197778,[Mammals]
2178,47.180556,-124.197778,[Mammals]
2179,47.180556,-124.197778,[Mammals]
2180,47.180556,-124.197778,[Mammals]
2181,47.180556,-124.197778,[Mammals]
2182,47.180556,-124.197778,[Mammals]
2183,47.180556,-124.197778,[Mammals]
2184,47.180556,-124.197778,[Mammals]
2185,47.180556,-124.197778,[Mammals]
2186,47.180556,-124.197778,[Mammals]
2187,47.180556,-124.197778,[Mammals]
2188,47.180556,-124.197778,[Mammals]
2189,47.180556,-124.197778,[Mammals]
2190,47.180556,-124.197778,[Mammals]
2191,47.190833,-124.200556,[Mammals]
2192,47.180556,-124.197778,[Mammals]
2193,47.180556,-124.197778,[Mammals]
2194,47.180556,-124.197778,[Mammals]
2195,47.180556,-124.197778,[Mammals]
2196,47.180556,-124.197778,[Mammals]
2197,47.180556,-124.197778,[Mammals]
2198,47.180556,-124.197778,[Mammals]
2199,47.180556,-124.197778,[Mammals]
2200,47.180556,-124.197778,[Mammals]
2201,47.180556,-124.197778,[Mammals]
2202,47.180556,-124.197778,[Mammals]
2203,47.180556,-124.197778,[Mammals]
2204,47.180556,-124.197778,[Mammals]
2205,47.180556,-124.197778,[Mammals]
2206,47.180556,-124.197778,[Mammals]
2207,47.180556,-124.197778,[Mammals]
2208,47.180556,-124.197778,[Mammals]
2209,47.206389,-124.204444,[Mammals]
2210,47.206389,-124.204444,[Mammals]
2211,47.206389,-124.204444,[Mammals]
2212,47.206389,-124.204444,[Mammals]
2213,47.206389,-124.204444,[Mammals]
2214,47.206389,-124.204444,[Mammals]
2215,47.206389,-124.204444,[Mammals]
2216,47.206389,-124.204444,[Mammals]
2217,47.206389,-124.204444,[Mammals]
2218,47.206389,-124.204444,[Mammals]
2219,47.206389,-124.204444,[Mammals]
2220,47.206389,-124.204444,[Mammals]
2221,47.206389,-124.204444,[Mammals]
2222,47.206389,-124.204444,[Mammals]
2223,47.206389,-124.204444,[Mammals]
2224,47.206389,-124.204444,[Mammals]
2225,47.206389,-124.204444,[Mammals]
2226,47.206389,-124.204444,[Mammals]
2227,47.206389,-124.204444,[Mammals]
2228,47.206389,-124.204444,[Mammals]
2229,47.206389,-124.204444,[Mammals]
2230,47.206389,-124.204444,[Mammals]
2231,47.206389,-124.204444,[Mammals]
2232,47.206389,-124.204444,[Mammals]
2233,47.206389,-124.204444,[Mammals]
2234,47.206389,-124.204444,[Mammals]
2235,47.206389,-124.204444,[Mammals]
2236,47.206389,-124.204444,[Mammals]
2237,47.206389,-124.204444,[Mammals]
2238,47.206389,-124.204444,[Mammals]
2239,47.206389,-124.204444,[Mammals]
2240,47.206389,-124.204444,[Mammals]
2241,47.206389,-124.204444,[Mammals]
2242,47.206389,-124.204444,[Mammals]
2243,47.206389,-124.204444,[Mammals]
2244,47.206389,-124.204444,[Mammals]
2245,47.206389,-124.204444,[Mammals]
2246,47.206389,-124.204444,[Mammals]
2247,47.206389,-124.204444,[Mammals]
2248,47.206389,-124.204444,[Mammals]
2249,47.206389,-124.204444,[Mammals]
2250,47.206389,-124.204444,[Mammals]
2251,47.206389,-124.204444,[Mammals]
2252,47.206389,-124.204444,[Mammals]
2253,47.206389,-124.204444,[Mammals]
2254,47.206389,-124.204444,[Mammals]
2255,47.206389,-124.204444,[Mammals]
2256,47.206389,-124.204444,[Mammals]
2257,47.104444,-124.179722,[Mammals]
2258,47.104444,-124.179722,[Mammals]
2259,47.104444,-124.179722,[Mammals]
2260,47.104444,-124.179722,[Mammals]
2261,47.104444,-124.179722,[Mammals]
2262,47.104444,-124.179722,[Mammals]
2263,47.104444,-124.179722,[Mammals]
2264,47.104444,-124.179722,[Mammals]
2265,47.104444,-124.179722,[Mammals]
2266,47.104444,-124.179722,[Mammals]
2267,47.104444,-124.179722,[Mammals]
2268,47.104444,-124.179722,[Mammals]
2269,47.104444,-124.179722,[Mammals]
2270,47.104444,-124.179722,[Mammals]
2271,47.104444,-124.179722,[Mammals]
2272,47.104444,-124.179722,[Mammals]
2273,47.104444,-124.179722,[Mammals]
2274,47.104444,-124.179722,[Mammals]
2275,47.104444,-124.179722,[Mammals]
2276,47.104444,-124.179722,[Mammals]
2277,47.104444,-124.179722,[Mammals]
2278,47.104444,-124.179722,[Mammals]
2279,47.104444,-124.179722,[Mammals]
2280,47.104444,-124.179722,[Mammals]
2281,47.104444,-124.179722,[Mammals]
2282,47.104444,-124.179722,[Mammals]
2283,47.104444,-124.179722,[Mammals]
2284,47.104444,-124.179722,[Mammals]
2285,47.104444,-124.179722,[Mammals]
2286,47.104444,-124.179722,[Mammals]
2287,47.104444,-124.179722,[Mammals]
2288,47.104444,-124.179722,[Mammals]
2289,47.104444,-124.179722,[Mammals]
2290,47.104444,-124.179722,[Mammals]
2291,47.104444,-124.179722,[Mammals]
2292,47.104444,-124.179722,[Mammals]
2293,47.104444,-124.179722,[Mammals]
2294,47.104444,-124.179722,[Mammals]
2295,47.104444,-124.179722,[Mammals]
2296,47.104444,-124.179722,[Mammals]
2297,47.104444,-124.179722,[Mammals]
2298,47.104444,-124.179722,[Mammals]
2299,47.104444,-124.179722,[Mammals]
2300,47.104444,-124.179722,[Mammals]
2301,47.104444,-124.179722,[Mammals]
2302,47.104444,-124.179722,[Mammals]
2303,47.104444,-124.179722,[Mammals]
2304,47.104444,-124.179722,[Mammals]
2305,48.168,-124.7452,[Mammals]
2306,,,[Mammals]
2307,48.1207,-124.718,[Mammals]
2308,,,[Mammals]
2309,48.1207,-124.718,[Mammals]
2310,,,[Mammals]
2311,48.1207,-124.718,[Mammals]
2312,,,[Mammals]
2313,48.1207,-124.718,[Mammals]
2314,,,[Mammals]
2315,48.1207,-124.718,[Mammals]
2316,,,[Mammals]
2317,48.1207,-124.718,[Mammals]
2318,,,[Mammals]
2319,48.1207,-124.718,[Mammals]
2320,,,[Mammals]
2321,48.1207,-124.718,[Mammals]
2322,,,[Mammals]
2323,48.1207,-124.718,[Mammals]
2324,,,[Mammals]
2325,48.1207,-124.718,[Mammals]
2326,,,[Mammals]
2327,48.1207,-124.718,[Mammals]
2328,,,[Mammals]
2329,48.1207,-124.718,[Mammals]
2330,,,[Mammals]
2331,48.1207,-124.718,[Mammals]
2332,,,[Mammals]
2333,48.1207,-124.718,[Mammals]
2334,,,[Mammals]
2335,48.1207,-124.718,[Mammals]
2336,,,[Mammals]
2337,47.6818,-124.4745,[Mammals]
2338,,,[Mammals]
2339,47.6818,-124.4745,[Mammals]
2340,,,[Mammals]
2341,47.6818,-124.4745,[Mammals]
2342,,,[Mammals]
2343,47.6818,-124.4745,[Mammals]
2344,,,[Mammals]
2345,47.6818,-124.4745,[Mammals]
2346,,,[Mammals]
2347,47.6818,-124.4745,[Mammals]
2348,,,[Mammals]
2349,47.6818,-124.4745,[Mammals]
2350,,,[Mammals]
2351,47.6818,-124.4745,[Mammals]
2352,,,[Mammals]
2353,47.6818,-124.4745,[Mammals]
2354,,,[Mammals]
2355,47.6818,-124.4745,[Mammals]
2356,,,[Mammals]
2357,47.6818,-124.4745,[Mammals]
2358,,,[Mammals]
2359,47.6818,-124.4745,[Mammals]
2360,,,[Mammals]
2361,47.6818,-124.4745,[Mammals]
2362,,,[Mammals]
2363,47.6818,-124.4745,[Mammals]
2364,,,[Mammals]
2365,47.6818,-124.4745,[Mammals]
2366,,,[Mammals]
2367,47.6818,-124.4745,[Mammals]
2368,,,[Mammals]
2369,47.6818,-124.4745,[Mammals]
2370,,,[Mammals]
2371,47.6818,-124.4745,[Mammals]
2372,,,[Mammals]
2373,47.6818,-124.4745,[Mammals]
2374,,,[Mammals]
2375,47.6818,-124.4745,[Mammals]
2376,,,[Mammals]
2377,47.6818,-124.4745,[Mammals]
2378,,,[Mammals]
2379,47.6818,-124.4745,[Mammals]
2380,,,[Mammals]
2381,47.6818,-124.4745,[Mammals]
2382,,,[Mammals]
2383,47.6818,-124.4745,[Mammals]
2384,,,[Mammals]
2385,47.6818,-124.4745,[Mammals]
2386,,,[Mammals]
2387,47.6818,-124.4745,[Mammals]
2388,,,[Mammals]
2389,47.6818,-124.4745,[Mammals]
2390,,,[Mammals]
2391,47.6818,-124.4745,[Mammals]
2392,,,[Mammals]
2393,47.6818,-124.4745,[Mammals]
2394,,,[Mammals]
2395,47.6818,-124.4745,[Mammals]
2396,,,[Mammals]
2397,47.6818,-124.4745,[Mammals]
2398,,,[Mammals]
2399,47.6818,-124.4745,[Mammals]
2400,,,[Mammals]
2401,47.6818,-124.4745,[Mammals]
2402,,,[Mammals]
2403,47.6818,-124.4745,[Mammals]
2404,,,[Mammals]
2405,47.6818,-124.4745,[Mammals]
2406,,,[Mammals]
2407,47.6818,-124.4745,[Mammals]
2408,,,[Mammals]
2409,47.6818,-124.4745,[Mammals]
2410,,,[Mammals]
2411,47.6818,-124.4745,[Mammals]
2412,,,[Mammals]
2413,47.6818,-124.4745,[Mammals]
2414,,,[Mammals]
2415,47.6818,-124.4745,[Mammals]
2416,,,[Mammals]
2417,47.6818,-124.4745,[Mammals]
2418,,,[Mammals]
2419,47.6818,-124.4745,[Mammals]
2420,,,[Mammals]
2421,47.6818,-124.4745,[Mammals]
2422,,,[Mammals]
2423,47.6818,-124.4745,[Mammals]
2424,,,[Mammals]
2425,47.6818,-124.4745,[Mammals]
2426,,,[Mammals]
2427,47.6818,-124.4745,[Mammals]
2428,,,[Mammals]
2429,47.6818,-124.4745,[Mammals]
2430,,,[Mammals]
2431,47.6818,-124.4745,[Mammals]
2432,,,[Mammals]
2433,47.6818,-124.4745,[Mammals]
2434,,,[Mammals]
2435,47.6818,-124.4745,[Mammals]
2436,,,[Mammals]
2437,47.6818,-124.4745,[Mammals]
2438,,,[Mammals]
2439,47.6818,-124.4745,[Mammals]
2440,,,[Mammals]
2441,47.6818,-124.4745,[Mammals]
2442,,,[Mammals]
2443,47.6818,-124.4745,[Mammals]
2444,,,[Mammals]
2445,47.6818,-124.4745,[Mammals]
2446,,,[Mammals]
2447,47.6818,-124.4745,[Mammals]
2448,,,[Mammals]
2449,47.6818,-124.4745,[Mammals]
2450,,,[Mammals]
2451,47.6818,-124.4745,[Mammals]
2452,,,[Mammals]
2453,47.6818,-124.4745,[Mammals]
2454,,,[Mammals]
2455,47.6818,-124.4745,[Mammals]
2456,,,[Mammals]
2457,47.6818,-124.4745,[Mammals]
2458,,,[Mammals]
2459,47.6818,-124.4745,[Mammals]
2460,,,[Mammals]
2461,47.6818,-124.4745,[Mammals]
2462,,,[Mammals]
2463,47.6818,-124.4745,[Mammals]
2464,,,[Mammals]
2465,47.6818,-124.4745,[Mammals]
2466,,,[Mammals]
2467,47.6818,-124.4745,[Mammals]
2468,,,[Mammals]
2469,47.6818,-124.4745,[Mammals]
2470,,,[Mammals]
2471,47.6818,-124.4745,[Mammals]
2472,,,[Mammals]
2473,47.6818,-124.4745,[Mammals]
2474,,,[Mammals]
2475,47.6818,-124.4745,[Mammals]
2476,,,[Mammals]
2477,47.6818,-124.4745,[Mammals]
2478,,,[Mammals]
2479,47.6818,-124.4745,[Mammals]
2480,,,[Mammals]
2481,47.6818,-124.4745,[Mammals]
2482,,,[Mammals]
2483,47.6818,-124.4745,[Mammals]
2484,,,[Mammals]
2485,47.6818,-124.4745,[Mammals]
2486,,,[Mammals]
2487,47.6818,-124.4745,[Mammals]
2488,,,[Mammals]
2489,47.6818,-124.4745,[Mammals]
2490,,,[Mammals]
2491,47.6818,-124.4745,[Mammals]
2492,,,[Mammals]
2493,47.6818,-124.4745,[Mammals]
2494,,,[Mammals]
2495,47.6818,-124.4745,[Mammals]
2496,,,[Mammals]
2497,47.6818,-124.4745,[Mammals]
2498,,,[Mammals]
2499,47.6818,-124.4745,[Mammals]
2500,,,[Mammals]
2501,47.6818,-124.4745,[Mammals]
2502,,,[Mammals]
2503,47.6818,-124.4745,[Mammals]
2504,,,[Mammals]
2505,47.6818,-124.4745,[Mammals]
2506,,,[Mammals]
2507,47.6818,-124.4745,[Mammals]
2508,,,[Mammals]
2509,47.6818,-124.4745,[Mammals]
2510,,,[Mammals]
2511,47.6818,-124.4745,[Mammals]
2512,,,[Mammals]
2513,47.6818,-124.4745,[Mammals]
2514,,,[Mammals]
2515,47.6818,-124.4745,[Mammals]
2516,,,[Mammals]
2517,47.6818,-124.4745,[Mammals]
2518,,,[Mammals]
2519,47.6818,-124.4745,[Mammals]
2520,,,[Mammals]
2521,47.6818,-124.4745,[Mammals]
2522,,,[Mammals]
2523,47.6818,-124.4745,[Mammals]
2524,,,[Mammals]
2525,47.6818,-124.4745,[Mammals]
2526,,,[Mammals]
2527,47.6818,-124.4745,[Mammals]
2528,,,[Mammals]
2529,47.6818,-124.4745,[Mammals]
2530,,,[Mammals]
2531,47.6818,-124.4745,[Mammals]
2532,,,[Mammals]
2533,47.6818,-124.4745,[Mammals]
2534,,,[Mammals]
2535,47.6818,-124.4745,[Mammals]
2536,,,[Mammals]
2537,47.6818,-124.4745,[Mammals]
2538,,,[Mammals]
2539,47.6818,-124.4745,[Mammals]
2540,,,[Mammals]
2541,47.6818,-124.4745,[Mammals]
2542,,,[Mammals]
2543,47.6818,-124.4745,[Mammals]
2544,,,[Mammals]
2545,47.6818,-124.4745,[Mammals]
2546,,,[Mammals]
2547,47.6818,-124.4745,[Mammals]
2548,,,[Mammals]
2549,47.6818,-124.4745,[Mammals]
2550,,,[Mammals]
2551,47.6818,-124.4745,[Mammals]
2552,,,[Mammals]
2553,47.6818,-124.4745,[Mammals]
2554,,,[Mammals]
2555,47.6818,-124.4745,[Mammals]
2556,,,[Mammals]
2557,47.6818,-124.4745,[Mammals]
2558,,,[Mammals]
2559,47.6818,-124.4745,[Mammals]
2560,,,[Mammals]
2561,47.6818,-124.4745,[Mammals]
2562,,,[Mammals]
2563,47.6818,-124.4745,[Mammals]
2564,,,[Mammals]
2565,47.6818,-124.4745,[Mammals]
2566,,,[Mammals]
2567,47.6818,-124.4745,[Mammals]
2568,,,[Mammals]
2569,47.6818,-124.4745,[Mammals]
2570,,,[Mammals]
2571,47.6818,-124.4745,[Mammals]
2572,,,[Mammals]
2573,47.6818,-124.4745,[Mammals]
2574,,,[Mammals]
2575,47.6818,-124.4745,[Mammals]
2576,,,[Mammals]
2577,47.6818,-124.4745,[Mammals]
2578,,,[Mammals]
2579,47.6818,-124.4745,[Mammals]
2580,,,[Mammals]
2581,47.6818,-124.4745,[Mammals]
2582,,,[Mammals]
2583,47.6818,-124.4745,[Mammals]
2584,,,[Mammals]
2585,47.6818,-124.4745,[Mammals]
2586,,,[Mammals]
2587,47.6818,-124.4745,[Mammals]
2588,,,[Mammals]
2589,47.6818,-124.4745,[Mammals]
2590,,,[Mammals]
2591,47.6818,-124.4745,[Mammals]
2592,,,[Mammals]
2593,47.6818,-124.4745,[Mammals]
2594,,,[Mammals]
2595,47.6818,-124.4745,[Mammals]
2596,,,[Mammals]
2597,47.6818,-124.4745,[Mammals]
2598,,,[Mammals]
2599,47.6818,-124.4745,[Mammals]
2600,,,[Mammals]
2601,47.6818,-124.4745,[Mammals]
2602,,,[Mammals]
2603,47.6818,-124.4745,[Mammals]
2604,,,[Mammals]
2605,47.6818,-124.4745,[Mammals]
2606,,,[Mammals]
2607,47.6818,-124.4745,[Mammals]
2608,,,[Mammals]
2609,47.6818,-124.4745,[Mammals]
2610,,,[Mammals]
2611,47.6818,-124.4745,[Mammals]
2612,,,[Mammals]
2613,47.6818,-124.4745,[Mammals]
2614,,,[Mammals]
2615,47.6818,-124.4745,[Mammals]
2616,,,[Mammals]
2617,47.6818,-124.4745,[Mammals]
2618,,,[Mammals]
2619,47.6818,-124.4745,[Mammals]
2620,,,[Mammals]
2621,47.6818,-124.4745,[Mammals]
2622,,,[Mammals]
2623,47.6818,-124.4745,[Mammals]
2624,,,[Mammals]
2625,47.6818,-124.4745,[Mammals]
2626,,,[Mammals]
2627,47.6818,-124.4745,[Mammals]
2628,,,[Mammals]
2629,47.6818,-124.4745,[Mammals]
2630,,,[Mammals]
2631,47.6818,-124.4745,[Mammals]
2632,,,[Mammals]
2633,47.6818,-124.4745,[Mammals]
2634,,,[Mammals]
2635,47.6818,-124.4745,[Mammals]
2636,,,[Mammals]
2637,47.6818,-124.4745,[Mammals]
2638,,,[Mammals]
2639,47.6818,-124.4745,[Mammals]
2640,,,[Mammals]
2641,47.6818,-124.4745,[Mammals]
2642,,,[Mammals]
2643,47.6818,-124.4745,[Mammals]
2644,,,[Mammals]
2645,47.6818,-124.4745,[Mammals]
2646,,,[Mammals]
2647,47.6818,-124.4745,[Mammals]
2648,,,[Mammals]
2649,47.6818,-124.4745,[Mammals]
2650,,,[Mammals]
2651,47.6818,-124.4745,[Mammals]
2652,,,[Mammals]
2653,47.6818,-124.4745,[Mammals]
2654,,,[Mammals]
2655,47.6818,-124.4745,[Mammals]
2656,,,[Mammals]
2657,47.6818,-124.4745,[Mammals]
2658,,,[Mammals]
2659,47.6818,-124.4745,[Mammals]
2660,,,[Mammals]
2661,47.6818,-124.4745,[Mammals]
2662,,,[Mammals]
2663,47.6818,-124.4745,[Mammals]
2664,,,[Mammals]
2665,47.6818,-124.4745,[Mammals]
2666,,,[Mammals]
2667,47.6818,-124.4745,[Mammals]
2668,,,[Mammals]
2669,47.6818,-124.4745,[Mammals]
2670,,,[Mammals]
2671,47.6818,-124.4745,[Mammals]
2672,,,[Mammals]
2673,47.6818,-124.4745,[Mammals]
2674,,,[Mammals]
2675,47.6818,-124.4745,[Mammals]
2676,,,[Mammals]
2677,47.6818,-124.4745,[Mammals]
2678,,,[Mammals]
2679,47.6818,-124.4745,[Mammals]
2680,,,[Mammals]
2681,47.6818,-124.4745,[Mammals]
2682,,,[Mammals]
2683,47.6818,-124.4745,[Mammals]
2684,,,[Mammals]
2685,47.6818,-124.4745,[Mammals]
2686,,,[Mammals]
2687,47.6818,-124.4745,[Mammals]
2688,,,[Mammals]
2689,47.6818,-124.4745,[Mammals]
2690,,,[Mammals]
2691,47.6818,-124.4745,[Mammals]
2692,,,[Mammals]
2693,47.6818,-124.4745,[Mammals]
2694,,,[Mammals]
2695,47.6818,-124.4745,[Mammals]
2696,,,[Mammals]
2697,47.6818,-124.4745,[Mammals]
2698,,,[Mammals]
2699,47.6818,-124.4745,[Mammals]
2700,,,[Mammals]
2701,47.6818,-124.4745,[Mammals]
2702,,,[Mammals]
2703,47.6818,-124.4745,[Mammals]
2704,,,[Mammals]
2705,47.6818,-124.4745,[Mammals]
2706,,,[Mammals]
2707,47.6818,-124.4745,[Mammals]
2708,,,[Mammals]
2709,47.6818,-124.4745,[Mammals]
2710,,,[Mammals]
2711,47.6818,-124.4745,[Mammals]
2712,,,[Mammals]
2713,47.6818,-124.4745,[Mammals]
2714,,,[Mammals]
2715,47.6818,-124.4745,[Mammals]
2716,,,[Mammals]
2717,47.6818,-124.4745,[Mammals]
2718,,,[Mammals]
2719,47.6818,-124.4745,[Mammals]
2720,,,[Mammals]
2721,47.6818,-124.4745,[Mammals]
2722,,,[Mammals]
2723,47.6818,-124.4745,[Mammals]
2724,,,[Mammals]
2725,47.6818,-124.4745,[Mammals]
2726,,,[Mammals]
2727,47.6818,-124.4745,[Mammals]
2728,,,[Mammals]
2729,47.6818,-124.4745,[Mammals]
2730,,,[Mammals]
